,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,KNOW_unscaled,KNOW_monthly,isPartial,scale,KNOW,Stock_Price_Change,Stock_Price_Change_Percent
124,2018-11-12,3,0.016743073047858943,0.0,KNOW,38.84000015258789,38.93000030517578,38.52999877929688,38.619998931884766,36.9143180847168,9700,73,85.0,,0.85,62.05,-0.279998779296875,-0.00714100448443411
125,2018-11-16,19,0.026818639798488666,0.6017752369489995,KNOW,38.18999862670898,38.52999877929688,38.13999938964844,38.47999954223633,36.78049850463867,22000,68,85.0,,0.85,57.8,-0.40000152587889914,-0.010274891413903142
126,2018-11-29,36,0.037523929471032745,0.39917347609655285,KNOW,38.38999938964844,38.630001068115234,38.29999923706055,38.41999816894531,36.72314834594727,50200,81,85.0,,0.85,68.85,0.10000228881835227,0.0025954397089700265
127,2018-11-30,18,0.02618891687657431,-0.3020742431362019,KNOW,38.34999847412109,38.75,38.34999847412109,38.75,37.038570404052734,19700,75,85.0,,0.85,63.75,0.11999893188476562,0.003106366258524673
128,2018-12-03,-1,0.01422418136020151,-0.41463667461386966,KNOW,39.0,39.13999938964844,38.77999877929688,39.040000915527344,37.31576919555664,22400,95,85.0,,0.85,80.75,0.3899993896484375,0.0100645003780242
129,2018-12-04,4,0.0173727959697733,0.22135647246325485,KNOW,38.900001525878906,38.97999954223633,37.869998931884766,37.880001068115234,36.206993103027344,18900,97,85.0,,0.85,82.45,-0.15999984741210938,-0.004087885792211421
130,2018-12-06,10,0.021151133501259446,0.21748586341887788,KNOW,37.43999862670898,37.63999938964844,36.880001068115234,37.63999938964844,35.977596282958984,27900,99,85.0,,0.85,84.14999999999999,-1.3400001525878906,-0.03437660770457296
131,2018-12-10,2,0.016113350125944583,-0.23818030248898425,KNOW,36.7400016784668,36.7400016784668,35.86000061035156,36.45000076293945,34.84015655517578,28400,98,85.0,,0.85,83.3,-0.8999977111816406,-0.023910672842071157
132,2018-12-12,-2,0.013594458438287153,-0.1563232765358762,KNOW,36.63999938964844,37.0099983215332,36.540000915527344,36.61000061035156,34.99308776855469,46000,98,85.0,,0.85,83.3,0.26999664306640625,0.007348846780936613
133,2018-12-14,5,0.01800251889168766,0.32425421530479914,KNOW,35.93000030517578,36.08000183105469,35.400001525878906,35.43000030517578,33.865203857421875,26500,95,85.0,,0.85,80.75,-0.9299964904785156,-0.02512825000420016
134,2018-12-17,125,0.09356926952141058,4.197565412061004,KNOW,35.220001220703125,35.5,34.72999954223633,34.7599983215332,33.22479248046875,18900,97,85.0,,0.85,82.45,-0.5800018310546875,-0.016075437960634154
135,2018-12-19,55,0.04948866498740554,-0.4711013002395886,KNOW,34.66999816894531,35.060001373291016,33.779998779296875,33.970001220703125,32.469688415527344,49400,95,85.0,,0.85,80.75,-0.4399986267089844,-0.012394327512929126
136,2018-12-20,-3,0.012964735516372797,-0.7380261617549753,KNOW,33.790000915527344,34.0099983215332,33.06999969482422,33.29999923706055,31.82927703857422,59700,92,85.0,,0.85,78.2,-1.0500030517578125,-0.02994874531173619
137,2018-12-21,2,0.016113350125944583,0.24285991839906718,KNOW,33.41999816894531,33.88999938964844,32.83000183105469,32.880001068115234,31.427831649780277,42600,88,85.0,,0.85,74.8,-0.11999893188476562,-0.003528342775859228
138,2018-12-27,2,0.016113350125944583,0.0406702456482837,KNOW,32.7400016784668,33.459999084472656,32.33000183105469,33.459999084472656,32.214229583740234,44500,84,85.0,,0.85,71.39999999999999,-0.43000030517578125,-0.012688117820005673
139,2018-12-31,7,0.019261964735516373,0.2440214738897024,KNOW,33.58000183105469,33.70000076293945,33.279998779296875,33.65999984741211,32.40678787231445,69200,78,85.0,,0.85,66.3,0.24000167846679688,0.007172793934061117
140,2019-01-02,1,0.015483627204030227,-0.13991884706870028,KNOW,33.2599983215332,34.20000076293945,33.2599983215332,34.0099983215332,32.743751525878906,31300,87,84.0,,0.84,73.08,0.5,0.014836794916333051
141,2019-01-04,120,0.09042065491183879,4.839759232145762,KNOW,33.95000076293945,34.70000076293945,33.95000076293945,34.65999984741211,33.36954879760742,22900,95,84.0,,0.84,79.8,0.5,0.014619882714792753
142,2019-01-10,1,0.015483627204030227,-0.8287600635150569,KNOW,35.439998626708984,35.88999938964844,35.36000061035156,35.88999938964844,34.55375671386719,16600,96,84.0,,0.84,80.64,1.1899986267089844,0.0342939077966804
143,2019-01-14,2,0.016113350125944583,0.0406702456482837,KNOW,35.900001525878906,36.15999984741211,35.900001525878906,35.95000076293945,34.61152648925781,8300,97,84.0,,0.84,81.48,0.2700004577636719,0.007522999786997664
144,2019-01-15,6,0.018632241813602016,0.1563232765358764,KNOW,36.04999923706055,36.16999816894531,35.88999938964844,36.130001068115234,34.78482818603516,14000,98,84.0,,0.84,82.32,0.009998321533203125,0.0002765022559567676
145,2019-01-17,2,0.016113350125944583,-0.13518994186832511,KNOW,36.400001525878906,36.959999084472656,36.400001525878906,36.7599983215332,35.391361236572266,49800,100,84.0,,0.84,84.0,0.7900009155273438,0.021841331366326155
146,2019-01-22,2,0.016113350125944583,-0.10493913530152532,KNOW,37.06999969482422,37.06999969482422,36.59000015258789,36.75,35.38174057006836,17100,96,84.0,,0.84,80.64,0.1100006103515625,0.0029762070637544547
147,2019-01-23,7,0.019261964735516373,0.1954040956698453,KNOW,36.970001220703125,37.02999877929688,36.5,36.77999877929688,35.410621643066406,25100,98,84.0,,0.84,82.32,-0.040000915527336645,-0.0010790643608481476
148,2019-01-25,3,0.016743073047858943,-0.13077023669412835,KNOW,37.27999877929688,37.52999877929688,37.20000076293945,37.38999938964844,35.99790573120117,70900,96,84.0,,0.84,80.64,0.5,0.013502565932558053
149,2019-01-29,1,0.015483627204030227,-0.6747102714716622,KNOW,37.47999954223633,37.47999954223633,37.20000076293945,37.2599983215332,35.872745513916016,20000,99,84.0,,0.84,83.16,-0.04999923706055398,-0.0013322472338618274
150,2019-01-30,25,0.030596977329974812,0.9760858955588092,KNOW,37.34999847412109,37.59000015258789,37.09999847412109,37.369998931884766,35.978660583496094,24600,99,84.0,,0.84,83.16,0.1100006103515625,0.0029349149331658886
151,2019-02-04,5,0.01800251889168766,-0.41162426936692187,KNOW,37.70000076293945,38.040000915527344,37.59999847412109,38.040000915527344,36.62371063232422,13200,86,87.0,,0.87,74.82,0.4500007629394531,0.01197128920225543
152,2019-02-06,1,0.015483627204030227,-0.13991884706870028,KNOW,38.16999816894531,38.209999084472656,38.09999847412109,38.16999816894531,36.74886703491211,10300,96,87.0,,0.87,83.52,0.1699981689453125,0.004468931778493168
153,2019-02-11,34,0.03626448362720403,1.3421181063933627,KNOW,38.04999923706055,38.220001220703125,38.04999923706055,38.209999084472656,36.787384033203125,24300,91,87.0,,0.87,79.17,0.01000213623046875,0.00026176750772366475
154,2019-02-12,4,0.0173727959697733,-0.5209418628881017,KNOW,38.380001068115234,38.70000076293945,38.36000061035156,38.59000015258789,37.15323257446289,24100,92,87.0,,0.87,80.04,0.4799995422363281,0.012558857323539785
155,2019-02-13,1,0.015483627204030227,-0.10874293170943894,KNOW,38.61000061035156,38.7400016784668,38.5099983215332,38.58000183105469,37.14360427856445,14800,96,87.0,,0.87,83.52,0.04000091552734375,0.0010336153679264548
156,2019-02-20,1,0.015483627204030227,0.0,KNOW,39.43999862670898,39.650001525878906,39.33000183105469,39.560001373291016,38.08712387084961,12900,94,87.0,,0.87,81.78,0.9099998474121094,0.0234899279294023
157,2019-02-22,48,0.04508060453400504,1.9115015454693345,KNOW,39.5099983215332,39.61000061035156,39.36000061035156,39.61000061035156,38.13525390625,12700,92,87.0,,0.87,80.04,-0.04000091552734375,-0.0010088502897341867
158,2019-03-04,3,0.016743073047858943,-0.6285969715594792,KNOW,39.59999847412109,39.59999847412109,38.86000061035156,39.13999938964844,37.68275451660156,13900,95,84.0,,0.84,79.8,-0.010002136230475855,-0.00025251542732518395
159,2019-03-05,5,0.01800251889168766,0.0752219046186251,KNOW,39.119998931884766,39.16999816894531,38.90999984741211,38.90999984741211,37.46131896972656,12300,95,84.0,,0.84,79.8,-0.43000030517577414,-0.010858593983451348
160,2019-03-06,25,0.030596977329974812,0.6995942353435005,KNOW,38.93999862670898,39.06999969482422,38.560001373291016,38.560001373291016,37.12434768676758,6700,94,84.0,,0.84,78.96,-0.09999847412109375,-0.002552935379005805
161,2019-03-07,7,0.019261964735516373,-0.3704618424302297,KNOW,38.630001068115234,38.630001068115234,38.09999847412109,38.16999816894531,36.74886703491211,9300,94,84.0,,0.84,78.96,-0.4399986267089844,-0.011261802665621046
162,2019-03-14,5,0.01800251889168766,-0.06538511834706406,KNOW,38.91999816894531,39.0,38.86000061035156,39.0,37.547969818115234,11000,92,84.0,,0.84,77.28,0.3699989318847656,0.009578020234386031
163,2019-03-26,2,0.016113350125944583,-0.07249528780629266,KNOW,37.86000061035156,38.06999969482422,37.720001220703125,37.95000076293945,36.721134185791016,15700,96,84.0,,0.84,80.64,-0.9300003051757812,-0.023846161671173927
164,2019-03-27,17,0.02555919395465995,0.5862122870095359,KNOW,38.0099983215332,38.09000015258789,37.84000015258789,37.97999954223633,36.75016403198242,16900,94,84.0,,0.84,78.96,0.020000457763671875,0.0005253600715524609
165,2019-04-02,1,0.015483627204030227,-0.39420518379816694,KNOW,38.970001220703125,39.0,38.84000015258789,38.93000030517578,37.66940307617188,7700,96,82.0,,0.82,78.72,0.9099998474121094,0.023890780881246076
166,2019-04-03,5,0.01800251889168766,0.16268098259313502,KNOW,39.150001525878906,39.16999816894531,38.93999862670898,39.02000045776367,37.756492614746094,22800,96,82.0,,0.82,78.72,0.1699981689453125,0.004358927408854241
167,2019-04-04,2,0.016113350125944583,-0.10493913530152532,KNOW,39.11000061035156,39.27000045776367,39.11000061035156,39.2400016784668,37.969364166259766,14900,96,82.0,,0.82,78.72,0.10000228881835938,0.0025530327672480535
168,2019-04-12,98,0.07656675062972293,3.7517586368610294,KNOW,39.650001525878906,39.70000076293945,39.560001373291016,39.70000076293945,38.41446685791016,6000,94,82.0,,0.82,77.08,0.43000030517578125,0.010949842122825126
169,2019-04-17,9,0.02052141057934509,0.3253619651862698,KNOW,39.88999938964844,39.88999938964844,39.459999084472656,39.47999954223633,38.20159149169922,68700,97,82.0,,0.82,79.53999999999999,0.18999862670898438,0.004785859522863145
170,2019-04-18,0,0.01485390428211587,-0.2761752792438935,KNOW,39.5,39.619998931884766,39.41999816894531,39.5099983215332,38.23062133789063,7500,94,82.0,,0.82,77.08,-0.2700004577636719,-0.0067686252668567315
171,2019-04-22,1,0.015483627204030227,0.04239443784975405,KNOW,39.40999984741211,39.47999954223633,39.310001373291016,39.380001068115234,38.10483169555664,6500,94,82.0,,0.82,77.08,-0.1399993896484375,-0.003533553594716854
172,2019-04-23,3,0.016743073047858943,0.08134049129656762,KNOW,39.380001068115234,39.77999877929688,39.380001068115234,39.66999816894531,38.38543701171875,12400,97,82.0,,0.82,79.53999999999999,0.299999237060554,0.007598764957927884
173,2019-04-24,1,0.015483627204030227,-0.07522190461862499,KNOW,39.65999984741211,39.84999847412109,39.650001525878906,39.720001220703125,38.43382263183594,17500,92,82.0,,0.82,75.44,0.06999969482420454,0.001759670612675679
174,2019-04-25,6,0.018632241813602016,0.2033512282414187,KNOW,39.630001068115234,39.68000030517578,39.36000061035156,39.59999847412109,38.31770706176758,10100,93,82.0,,0.82,76.25999999999999,-0.1699981689453054,-0.004265951705260451
175,2019-04-26,-1,0.01422418136020151,-0.23658239826956884,KNOW,39.63999938964844,39.93000030517578,39.58000183105469,39.91999816894531,38.62734222412109,28800,91,82.0,,0.82,74.61999999999999,0.25,0.006300403177350589
176,2019-04-29,1,0.015483627204030227,0.08854258898530198,KNOW,39.88999938964844,40.20000076293945,39.88999938964844,40.060001373291016,38.762813568115234,236900,100,82.0,,0.82,82.0,0.2700004577636719,0.0067618446205890415
177,2019-05-01,18,0.02618891687657431,0.6913941760208233,KNOW,40.220001220703125,40.220001220703125,39.77000045776367,39.77000045776367,38.48219680786133,9000,99,81.0,False,0.81,80.19000000000001,0.020000457763671875,0.000497523815524703
178,2019-05-03,10,0.021151133501259446,-0.19236318168702515,KNOW,40.11000061035156,40.34000015258789,40.08000183105469,40.34000015258789,39.03374481201172,5300,90,81.0,,0.81,72.9,0.11999893188476562,0.0029835636062336413
179,2019-05-06,11,0.021780856423173803,0.02977253781112288,KNOW,39.91999816894531,40.27000045776367,39.90999984741211,40.27000045776367,38.96601104736328,4100,95,81.0,,0.81,76.95,-0.06999969482421875,-0.0017352428001844444
180,2019-05-08,3,0.016743073047858943,-0.23129409043598925,KNOW,39.59000015258789,39.790000915527344,39.5099983215332,39.54999923706055,38.269325256347656,12100,93,81.0,,0.81,75.33,-0.4799995422363281,-0.011919531581326082
181,2019-05-09,10,0.021151133501259446,0.2632766661651873,KNOW,39.04999923706055,39.27000045776367,38.77999877929688,39.20000076293945,37.930660247802734,8400,97,81.0,,0.81,78.57000000000001,-0.5200004577636719,-0.013068621407363423
182,2019-05-15,78,0.06397229219143577,2.0245325711563655,KNOW,38.45000076293945,38.86000061035156,38.41999816894531,38.79999923706055,37.543601989746094,9100,95,81.0,,0.81,76.95,-0.4099998474121094,-0.010440535844991383
183,2019-05-16,4,0.0173727959697733,-0.7284324920266173,KNOW,38.81999969482422,39.34000015258789,38.81999969482422,39.06999969482422,37.80486679077149,14000,93,81.0,,0.81,75.33,0.4799995422363281,0.012352020964931931
184,2019-05-24,51,0.046969773299748115,1.914960137564484,KNOW,38.18999862670898,38.27999877929688,38.04999923706055,38.18000030517578,36.94368743896485,10800,86,81.0,,0.81,69.66000000000001,-1.0600013732910085,-0.026944620467198366
185,2019-05-31,10,0.021151133501259446,-0.5496862766128601,KNOW,36.880001068115234,36.93000030517578,36.72999954223633,36.7400016784668,35.55031967163086,10500,87,81.0,,0.81,70.47,-1.3499984741211009,-0.03526641894385918
186,2019-06-03,1,0.015483627204030227,-0.26795284030010724,KNOW,36.7599983215332,37.2400016784668,36.7599983215332,37.16999816894531,35.966392517089844,9200,94,79.0,,0.79,74.26,0.3100013732910156,0.008394296526652578
187,2019-06-05,7,0.019261964735516373,0.2440214738897024,KNOW,38.220001220703125,38.220001220703125,37.93999862670898,38.09999847412109,36.86627578735352,13000,100,79.0,,0.79,79.0,0.9799995422363281,0.026315775995332302
188,2019-06-06,6,0.018632241813602016,-0.03269255917353209,KNOW,38.09000015258789,38.119998931884766,37.869998931884766,38.119998931884766,36.88562774658203,6600,100,79.0,,0.79,79.0,-0.10000228881835938,-0.002616490989649445
189,2019-06-07,5,0.01800251889168766,-0.03379748546708117,KNOW,38.22999954223633,38.369998931884766,38.18000030517578,38.2400016784668,37.00174331665039,8700,98,79.0,,0.79,77.42,0.25,0.006558237329615801
190,2019-06-12,-22,0.001,-0.9497277447131822,KNOW,38.36000061035156,38.470001220703125,38.27999877929688,38.31999969482422,37.07915496826172,17400,100,79.0,,0.79,79.0,0.10000228881835938,0.002606262486373412
191,2019-06-14,2,0.016113350125944583,15.113350125944581,KNOW,38.540000915527344,38.59000015258789,38.43999862670898,38.56999969482422,37.3210563659668,10000,85,79.0,,0.79,67.15,0.11999893188476562,0.003119285887107859
192,2019-06-17,1,0.015483627204030227,-0.03908081913396899,KNOW,38.619998931884766,38.7599983215332,38.59000015258789,38.61000061035156,37.35976028442383,6500,95,79.0,,0.79,75.05,0.1699981689453125,0.004405238877251305
193,2019-06-18,2,0.016113350125944583,0.0406702456482837,KNOW,38.88999938964844,39.18000030517578,38.88999938964844,38.95000076293945,37.68875503540039,11900,96,79.0,,0.79,75.84,0.4200019836425781,0.01083596495950423
194,2019-06-20,6,0.018632241813602016,0.1563232765358764,KNOW,39.22999954223633,39.31999969482422,38.95000076293945,39.130001068115234,37.8629264831543,16000,99,79.0,,0.79,78.21000000000001,0.1399993896484375,0.0035732360530364993
195,2019-06-21,2,0.016113350125944583,-0.13518994186832511,KNOW,39.09000015258789,39.13999938964844,38.95000076293945,39.04999923706055,37.78551864624024,22100,90,79.0,,0.79,71.10000000000001,-0.18000030517578125,-0.004577830787711679
196,2019-06-25,14,0.023670025188916876,0.46896982960762856,KNOW,38.52999877929688,38.52999877929688,38.27000045776367,38.310001373291016,37.321754455566406,18800,97,79.0,,0.79,76.63000000000001,-0.6100006103515554,-0.015585095039957642
197,2019-06-27,6,0.018632241813602016,-0.21283388315419804,KNOW,38.34999847412109,38.70000076293945,38.34999847412109,38.70000076293945,37.70169448852539,6900,95,79.0,,0.79,75.05,0.17000198364257102,0.0044121980022984175
198,2019-06-28,50,0.04634005037783375,1.4870893605515745,KNOW,38.79999923706055,39.040000915527344,38.790000915527344,39.0,37.99395751953125,8100,93,79.0,,0.79,73.47,0.3400001525878906,0.00878553348540212
199,2019-07-01,2,0.016113350125944583,-0.6522802630863728,KNOW,39.220001220703125,39.52000045776367,39.0099983215332,39.150001525878906,38.14008712768555,9200,93,83.0,False,0.83,77.19,0.4799995422363281,0.01229506995337748
200,2019-07-03,10,0.021151133501259446,0.3126465530717526,KNOW,39.150001525878906,39.52000045776367,39.150001525878906,39.52000045776367,38.50054931640625,9900,90,83.0,,0.83,74.7,0.0,0.0
201,2019-07-10,2,0.016113350125944583,-0.03761095230931266,KNOW,39.34999847412109,39.459999084472656,39.18000030517578,39.290000915527344,38.27647399902344,11500,97,83.0,,0.83,80.50999999999999,-0.060001373291015625,-0.0015182533551623134
202,2019-07-11,17,0.02555919395465995,0.5862122870095359,KNOW,39.29999923706055,39.400001525878906,39.06999969482422,39.22999954223633,38.218021392822266,10800,98,83.0,,0.83,81.33999999999999,-0.05999755859375,-0.0015204652809370778
203,2019-07-19,5,0.01800251889168766,-0.2956538878486251,KNOW,39.16999816894531,39.220001220703125,39.08000183105469,39.08000183105469,38.071895599365234,130000,89,83.0,,0.83,73.86999999999999,-0.18000030517578125,-0.004568535487430192
204,2019-07-22,5,0.01800251889168766,0.0,KNOW,39.209999084472656,39.220001220703125,39.040000915527344,39.060001373291016,38.05240631103516,7100,96,83.0,,0.83,79.67999999999999,0.0,0.0
205,2019-07-23,42,0.04130226700251889,1.294249335385476,KNOW,39.18999862670898,39.34000015258789,39.09999847412109,39.34000015258789,38.3251838684082,9000,97,83.0,,0.83,80.50999999999999,0.11999893188476562,0.0030596361078494283
206,2019-07-29,14,0.023670025188916876,0.02733136547501913,KNOW,39.560001373291016,39.560001373291016,39.470001220703125,39.5099983215332,38.49079895019531,4900,92,83.0,,0.83,76.36,0.220001220703125,0.005592303504062146
207,2019-07-30,1,0.015483627204030227,-0.345855060125572,KNOW,39.27000045776367,39.5,39.27000045776367,39.5,38.48106002807617,11600,100,83.0,,0.83,83.0,-0.060001373291015625,-0.0015167181801850615
208,2019-08-01,10,0.021151133501259446,0.3660322108345535,KNOW,39.08000183105469,39.31999969482422,38.59999847412109,38.619998931884766,37.62376022338867,12600,96,81.0,False,0.81,77.76,-0.18000030517578125,-0.004556969751285611
209,2019-08-02,5,0.01800251889168766,-0.14886268905561495,KNOW,38.47999954223633,38.56999969482422,38.27000045776367,38.400001525878906,37.40943908691406,8200,90,81.0,,0.81,72.9,-0.75,-0.01907426260989331
210,2019-08-06,15,0.024299748110831236,0.5080506487415979,KNOW,37.61000061035156,37.75,37.31999969482422,37.75,36.77620315551758,9400,98,81.0,,0.81,79.38000000000001,-0.8199996948242188,-0.021260038924352243
211,2019-08-07,5,0.01800251889168766,-0.2591479216336684,KNOW,37.34999847412109,37.65999984741211,37.060001373291016,37.63999938964844,36.669036865234375,12000,100,81.0,,0.81,81.0,-0.09000015258789062,-0.002384110002328188
212,2019-08-08,2,0.016113350125944583,-0.10493913530152532,KNOW,37.77999877929688,38.2599983215332,37.77999877929688,38.22999954223633,37.24382019042969,29100,99,81.0,,0.81,80.19000000000001,0.5999984741210938,0.01593198291428899
213,2019-08-09,8,0.019891687657430733,0.23448491480381461,KNOW,38.09999847412109,38.09999847412109,37.650001525878906,37.93999862670898,36.96129989624024,20800,91,81.0,,0.81,73.71000000000001,-0.15999984741211648,-0.004181909420577945
214,2019-08-12,29,0.03311586901763224,0.6648094212992273,KNOW,37.720001220703125,37.72999954223633,37.380001068115234,37.43000030517578,36.464454650878906,19900,97,81.0,,0.81,78.57000000000001,-0.3699989318847585,-0.009711258443647286
215,2019-08-13,5,0.01800251889168766,-0.456377880885373,KNOW,37.34000015258789,38.11000061035156,37.34000015258789,37.86000061035156,36.88336181640625,27600,99,81.0,,0.81,80.19000000000001,0.3800010681152344,0.01007158952360565
216,2019-08-14,1,0.015483627204030227,-0.13991884706870028,KNOW,37.29999923706055,37.31999969482422,36.81999969482422,36.88999938964844,35.938385009765625,70800,98,81.0,,0.81,79.38000000000001,-0.7900009155273438,-0.020729491022699165
217,2019-08-15,8,0.019891687657430733,0.2846917195379861,KNOW,36.93000030517578,36.9900016784668,36.56999969482422,36.709999084472656,35.76302719116211,10000,96,81.0,,0.81,77.76,-0.3299980163574219,-0.008842390649943854
218,2019-08-16,2,0.016113350125944583,-0.1899455489426366,KNOW,36.86000061035156,37.33000183105469,36.86000061035156,37.27000045776367,36.30858612060547,9500,90,81.0,,0.81,72.9,0.3400001525878906,0.009191677133278287
219,2019-08-19,4,0.0173727959697733,-0.06759497093416256,KNOW,37.68000030517578,37.810001373291016,37.630001068115234,37.68000030517578,36.70801162719727,11300,99,81.0,,0.81,80.19000000000001,0.4799995422363281,0.012858278025505543
220,2019-08-20,14,0.023670025188916876,0.362476439031463,KNOW,37.68000030517578,37.68000030517578,37.41999816894531,37.41999816894531,36.4547119140625,6200,97,81.0,,0.81,78.57000000000001,-0.13000106811523438,-0.0034382719754955104
221,2019-08-21,6,0.018632241813602016,-0.21283388315419804,KNOW,37.66999816894531,37.7400016784668,37.59999847412109,37.65999984741211,36.68852233886719,5400,96,81.0,,0.81,77.76,0.060001373291015625,0.0015923931211532238
222,2019-08-22,6,0.018632241813602016,0.0,KNOW,37.68999862670898,37.84999847412109,37.52999877929688,37.720001220703125,36.74697494506836,11800,100,81.0,,0.81,81.0,0.10999679565428977,0.002914594349820776
223,2019-08-26,2,0.016113350125944583,-0.13518994186832511,KNOW,36.869998931884766,37.09000015258789,36.869998931884766,37.08000183105469,36.12348937988281,34600,96,81.0,,0.81,77.76,-0.759998321533196,-0.02007921670202506
224,2019-08-28,3,0.016743073047858943,0.0390808191339691,KNOW,36.66999816894531,37.150001525878906,36.59999847412109,37.02999877929688,36.07477188110352,15200,97,81.0,,0.81,78.57000000000001,0.060001373291015625,0.0016177237272625433
225,2019-08-30,2,0.016113350125944583,-0.03761095230931266,KNOW,37.540000915527344,37.650001525878906,37.36000061035156,37.47999954223633,36.51316452026367,23100,91,81.0,,0.81,73.71000000000001,0.5,0.013458949649078678
226,2019-09-03,1,0.015483627204030227,-0.03908081913396899,KNOW,37.31999969482422,37.31999969482422,37.0099983215332,37.18000030517578,36.22090530395508,13000,86,82.0,,0.82,70.52,-0.3300018310546875,-0.008764988517407035
227,2019-09-06,12,0.022410579345088163,0.4473727021311209,KNOW,38.02999877929688,38.16999816894531,37.97999954223633,37.97999954223633,37.00027084350586,9300,90,82.0,,0.82,73.8,0.8499984741210938,0.02277595072539551
228,2019-09-10,12,0.022410579345088163,0.3908081913396906,KNOW,38.2400016784668,38.5099983215332,38.11000061035156,38.5099983215332,37.51659393310547,10300,89,82.0,,0.82,72.97999999999999,0.3400001525878906,0.008907523418864471
229,2019-09-11,2,0.016113350125944583,-0.28099359334607177,KNOW,38.65999984741211,38.970001220703125,38.650001525878906,38.970001220703125,37.9647331237793,9600,93,82.0,,0.82,76.25999999999999,0.4600028991699219,0.011945025167988899
230,2019-09-12,3,0.016743073047858943,0.0390808191339691,KNOW,38.970001220703125,38.970001220703125,38.77999877929688,38.77999877929688,37.779632568359375,6400,94,82.0,,0.82,77.08,0.0,0.0
231,2019-09-13,6,0.018632241813602016,0.11283285692793732,KNOW,38.86000061035156,39.11000061035156,38.86000061035156,38.95000076293945,37.94524383544922,7500,90,82.0,,0.82,73.8,0.1399993896484375,0.003592491282090604
232,2019-09-16,1,0.015483627204030227,-0.16898742733540628,KNOW,38.84999847412109,39.119998931884766,38.84999847412109,39.11000061035156,38.10111999511719,6600,94,82.0,,0.82,77.08,0.009998321533203125,0.00025564616152307096
233,2019-09-20,6,0.018632241813602016,0.2033512282414187,KNOW,38.9900016784668,39.09000015258789,38.83000183105469,38.90999984741211,37.9062728881836,8100,87,82.0,,0.82,71.33999999999999,-0.029998779296875,-0.0007668399825140337
234,2019-09-24,6,0.018632241813602016,0.0,KNOW,38.77999877929688,38.77999877929688,38.29999923706055,38.40999984741211,37.62130737304688,9200,98,82.0,,0.82,80.36,-0.3100013732910085,-0.007930452087002271
235,2019-09-26,1,0.015483627204030227,-0.16898742733540628,KNOW,38.369998931884766,38.369998931884766,38.150001525878906,38.310001373291016,37.52335739135742,4600,97,82.0,,0.82,79.53999999999999,-0.4099998474121165,-0.01057245642903426
236,2019-09-30,6,0.018632241813602016,0.2033512282414187,KNOW,38.290000915527344,38.369998931884766,38.220001220703125,38.27999877929688,37.49397659301758,9700,94,82.0,,0.82,77.08,0.0,0.0
237,2019-10-01,1,0.015483627204030227,-0.16898742733540628,KNOW,38.380001068115234,38.380001068115234,37.66999816894531,37.7599983215332,36.98464584350586,4100,93,80.0,False,0.8,74.4,0.01000213623046875,0.00026067595801149146
238,2019-10-07,3,0.016743073047858943,0.08134049129656762,KNOW,37.59999847412109,37.7599983215332,37.45000076293945,37.45000076293945,36.6810188293457,12100,92,80.0,,0.8,73.60000000000001,-0.6200027465820312,-0.016154318116919142
239,2019-10-08,7,0.019261964735516373,0.15044380923724976,KNOW,37.15999984741211,37.15999984741211,36.77999877929688,36.77999877929688,36.02477264404297,12500,100,80.0,,0.8,80.0,-0.5999984741210938,-0.015889790804861748
240,2019-10-09,1,0.015483627204030227,-0.19615535504119264,KNOW,36.959999084472656,37.06999969482422,36.900001525878906,36.93000030517578,36.17169952392578,14900,94,80.0,,0.8,75.2,-0.09000015258789062,-0.002421963211987399
241,2019-10-10,9,0.02052141057934509,0.3253619651862698,KNOW,37.0099983215332,37.2400016784668,37.0099983215332,37.150001525878906,36.38718032836914,13400,95,80.0,,0.8,76.0,0.17000198364257812,0.004585972080984879
242,2019-10-11,5,0.01800251889168766,-0.12274456855284144,KNOW,37.47999954223633,37.81999969482422,37.47999954223633,37.52000045776367,36.74958038330078,47900,89,80.0,,0.8,71.2,0.5799980163574219,0.015574596944575081
243,2019-10-18,29,0.03311586901763224,0.8395130824122008,KNOW,37.59999847412109,37.81999969482422,37.59999847412109,37.75,36.974857330322266,8400,87,80.0,,0.8,69.60000000000001,0.0,0.0
244,2019-10-21,15,0.024299748110831236,0.22160314043307583,KNOW,38.040000915527344,38.130001068115234,37.95000076293945,38.04999923706055,37.26869583129883,7800,91,80.0,,0.8,72.8,0.3100013732910156,0.008196757688854195
245,2019-10-22,20,0.027448362720403022,0.12957396081683425,KNOW,38.08000183105469,38.40999984741211,38.08000183105469,38.29999923706055,37.5135612487793,11900,97,80.0,,0.8,77.60000000000001,0.279998779296875,0.007343267019497057
246,2019-10-23,1,0.015483627204030227,-0.43589978893273373,KNOW,38.22999954223633,38.369998931884766,38.16999816894531,38.290000915527344,37.5037727355957,10600,94,80.0,,0.8,75.2,-0.04000091552734375,-0.0010414193097175728
247,2019-10-29,3,0.016743073047858943,-0.15828795745219704,KNOW,38.52999877929688,38.90999984741211,38.52999877929688,38.720001220703125,37.92494201660156,8000,93,80.0,,0.8,74.4,0.5400009155273438,0.014073519170171522
