,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,BP_unscaled,BP_monthly,isPartial,scale,BP,Stock_Price_Change,Stock_Price_Change_Percent
128,2018-05-17,1,0.008246376811594203,-0.46772684752104765,BP,47.0099983215332,47.369998931884766,46.93000030517578,47.18999862670898,37.65035629272461,7207900,92,64.0,,0.64,58.88,1.3299980163574219,0.028887879885095114
129,2018-05-21,1,0.008246376811594203,0.0,BP,47.380001068115234,47.83000183105469,47.380001068115234,47.790000915527344,38.12905883789063,5412100,90,64.0,,0.64,57.6,0.4600028991699219,0.009710848839818986
130,2018-05-23,2,0.015492753623188405,0.8787346221441124,BP,46.130001068115234,46.5099983215332,45.900001525878906,46.45000076293945,37.05995178222656,7871700,96,64.0,,0.64,61.44,-1.3200035095214844,-0.027597814321312475
131,2018-05-25,1,0.008246376811594203,-0.46772684752104765,BP,44.81999969482422,44.83000183105469,44.09000015258789,44.34999847412109,35.384464263916016,9171300,90,64.0,,0.64,57.6,-1.6799964904785156,-0.0361211900904479
132,2018-05-29,1,0.008246376811594203,-0.46772684752104765,BP,44.18999862670898,44.68000030517578,44.060001373291016,44.540000915527344,35.53605651855469,7449700,84,64.0,,0.64,53.76,-0.15000152587890625,-0.003346007578679089
133,2018-05-30,1,0.008246376811594203,0.0,BP,45.470001220703125,45.900001525878906,45.2400016784668,45.709999084472656,36.469539642333984,7819700,84,64.0,,0.64,53.76,1.220001220703125,0.027305309139888267
134,2018-05-31,1,0.008246376811594203,0.0,BP,45.84000015258789,46.0,45.59000015258789,45.81999969482422,36.55730438232422,5887300,96,64.0,,0.64,61.44,0.09999847412109375,0.0021786159214987055
135,2018-06-04,1,0.008246376811594203,0.0,BP,46.31999969482422,46.45000076293945,45.91999816894531,45.959999084472656,36.66899490356445,5061700,84,62.0,,0.62,52.08,0.4500007629394531,0.009782625281292479
136,2018-06-08,1,0.008246376811594203,0.0,BP,47.310001373291016,47.38999938964844,46.66999816894531,47.040000915527344,37.53067398071289,4750200,85,62.0,,0.62,52.7,0.9399986267089844,0.020236783880937415
137,2018-06-12,1,0.008246376811594203,0.0,BP,46.709999084472656,46.77999877929688,45.810001373291016,46.119998931884766,36.79665756225586,11124700,87,62.0,,0.62,53.94,-0.6100006103515554,-0.012871926951001367
138,2018-06-15,1,0.008246376811594203,0.0,BP,45.90999984741211,46.0,45.02999877929688,45.130001068115234,36.00678634643555,7556400,83,62.0,,0.62,51.46,-0.7799987792968821,-0.016673766559439973
139,2018-06-21,1,0.008246376811594203,0.0,BP,44.61000061035156,44.630001068115234,44.119998931884766,44.15999984741211,35.23287582397461,5016700,88,62.0,,0.62,54.56,-1.3699989318847656,-0.02978258547575574
140,2018-06-22,1,0.008246376811594203,0.0,BP,45.81999969482422,46.16999816894531,45.70000076293945,45.77999877929688,36.525390625,8878700,82,62.0,,0.62,50.84,1.5399971008300781,0.03450587192412802
141,2018-06-27,3,0.02273913043478261,1.7574692442882252,BP,45.81999969482422,46.16999816894531,45.36000061035156,45.43999862670898,36.25411987304688,10631900,81,62.0,,0.62,50.22,0.0,0.0
142,2018-06-29,3,0.02273913043478261,0.0,BP,45.77000045776367,46.13999938964844,45.650001525878906,45.65999984741211,36.42964553833008,4210400,90,62.0,,0.62,55.8,-0.029998779296875,-0.0006497461660514015
143,2018-07-02,3,0.02273913043478261,1.7574692442882252,BP,45.27999877929688,45.33000183105469,44.95000076293945,45.20000076293945,36.06264114379883,4149900,81,67.0,,0.67,54.27,-0.80999755859375,-0.01755521389918946
144,2018-07-10,1,0.008246376811594203,0.0,BP,46.88999938964844,47.25,46.84999847412109,47.04999923706055,37.53865051269531,7215300,85,67.0,,0.67,56.95,1.9199981689453125,0.04235601348751672
145,2018-07-11,1,0.008246376811594203,0.0,BP,45.70000076293945,46.0099983215332,45.04999923706055,45.13999938964844,36.014766693115234,13197800,91,67.0,,0.67,60.970000000000006,-1.2400016784667969,-0.02624342176649308
146,2018-07-12,1,0.008246376811594203,0.0,BP,45.29999923706055,45.4900016784668,45.09000015258789,45.34999847412109,36.182315826416016,5501000,95,67.0,,0.67,63.650000000000006,-0.5199966430664062,-0.011301818344623626
147,2018-07-17,1,0.008246376811594203,0.0,BP,44.0099983215332,44.63999938964844,43.91999816894531,44.43000030517578,35.448299407958984,8693400,95,67.0,,0.67,63.650000000000006,-0.8500022888183594,-0.01868547499352402
148,2018-07-26,2,0.015492753623188405,0.8787346221441124,BP,44.150001525878906,44.709999084472656,44.08000183105469,44.52999877929688,35.528079986572266,5271300,92,67.0,,0.67,61.64,0.06999969482421875,0.0015680935434880805
149,2018-07-27,3,0.02273913043478261,0.4677268475210479,BP,44.59000015258789,44.83000183105469,44.40999984741211,44.5099983215332,35.51212692260742,5293000,100,67.0,,0.67,67.0,0.12000274658203125,0.0026840248051740456
150,2018-07-30,2,0.015492753623188405,0.8787346221441124,BP,44.90999984741211,44.970001220703125,44.369998931884766,44.40999984741211,35.43233108520508,6178800,92,67.0,,0.67,61.64,0.1399993896484375,0.0031228950240964615
151,2018-08-02,3,0.02273913043478261,0.4677268475210479,BP,43.5099983215332,43.95000076293945,43.31999969482422,43.77000045776367,34.92171859741211,8975100,92,63.0,,0.63,57.96,-1.0200004577636719,-0.022681797422191008
152,2018-08-06,1,0.008246376811594203,-0.6373486297004461,BP,43.83000183105469,44.22999954223633,43.7599983215332,44.130001068115234,35.208953857421875,4737200,96,63.0,,0.63,60.48,0.279998779296875,0.006370848110041072
153,2018-08-07,1,0.008246376811594203,0.0,BP,45.02999877929688,45.09999847412109,44.720001220703125,44.720001220703125,35.6796760559082,5913500,95,63.0,,0.63,59.85,0.8699989318847585,0.019669883357199103
154,2018-08-08,1,0.008246376811594203,0.0,BP,44.86000061035156,44.86000061035156,44.40999984741211,44.630001068115234,35.60786819458008,4602700,98,63.0,,0.63,61.74,-0.23999786376952414,-0.005321460574045034
155,2018-08-29,2,0.015492753623188405,0.8787346221441124,BP,43.29999923706055,43.56999969482422,43.16999816894531,43.38999938964844,35.10224151611328,4057100,95,63.0,,0.63,59.85,-1.2900009155273438,-0.028756150200088815
156,2018-08-30,1,0.008246376811594203,-0.46772684752104765,BP,43.40999984741211,43.66999816894531,43.33000183105469,43.58000183105469,35.25595474243164,5479400,92,63.0,,0.63,57.96,0.09999847412109375,0.0022951222130251914
157,2018-09-10,1,0.008246376811594203,7.246376811594203,BP,42.16999816894531,42.38999938964844,42.09000015258789,42.09000015258789,34.0505485534668,3812700,78,62.0,,0.62,48.36,-1.279998779296875,-0.029310712914275117
158,2018-09-11,3,0.02273913043478261,1.7574692442882252,BP,41.959999084472656,42.77999877929688,41.900001525878906,42.650001525878906,34.503597259521484,5119400,95,62.0,,0.62,58.9,0.3899993896484446,0.009200268819623547
159,2018-09-12,1,0.008246376811594203,-0.6373486297004461,BP,43.02000045776367,43.47999954223633,43.0099983215332,43.11000061035156,34.875736236572266,4410400,100,62.0,,0.62,62.0,0.700000762939446,0.016362804649686202
160,2018-09-13,3,0.02273913043478261,1.7574692442882252,BP,43.45000076293945,43.52000045776367,43.150001525878906,43.41999816894531,35.12651443481445,3337800,93,62.0,,0.62,57.66,0.04000091552734375,0.0009199842674443293
161,2018-09-18,2,0.015492753623188405,-0.31867431485022313,BP,43.40999984741211,43.75,43.40999984741211,43.560001373291016,35.239776611328125,4254300,98,62.0,,0.62,60.76,0.22999954223632812,0.0052849158965322385
162,2018-09-19,3,0.02273913043478261,0.4677268475210479,BP,43.709999084472656,44.04999923706055,43.650001525878906,43.97999954223633,35.57954788208008,5223700,91,62.0,,0.62,56.42,0.2999992370605469,0.006857125418526788
163,2018-09-26,1,0.008246376811594203,-0.6373486297004461,BP,46.209999084472656,46.63999938964844,46.11000061035156,46.2599983215332,37.42405700683594,10387300,94,62.0,,0.62,58.28,2.5900001525878906,0.058796826275739233
164,2018-09-27,3,0.02273913043478261,1.7574692442882252,BP,46.9900016784668,47.15999984741211,46.77999877929688,46.869998931884766,37.91754150390625,12850200,93,62.0,,0.62,57.66,0.5200004577636719,0.011149238091094027
165,2018-10-01,1,0.008246376811594203,0.0,BP,46.93000030517578,46.95000076293945,46.61000061035156,46.77000045776367,37.83664321899414,6512900,93,61.0,False,0.61,56.73,-0.20999908447265625,-0.004452906809841339
166,2018-10-03,2,0.015492753623188405,0.8787346221441124,BP,47.0,47.04999923706055,46.59000015258789,46.9900016784668,38.014625549316406,6463600,91,61.0,,0.61,55.51,0.09999847412109375,0.0021298929179152104
167,2018-10-05,1,0.008246376811594203,-0.46772684752104765,BP,46.52000045776367,46.709999084472656,46.18999862670898,46.5,37.61821365356445,5378700,95,61.0,,0.61,57.95,-0.3400001525878906,-0.0072263583018313815
168,2018-10-11,2,0.015492753623188405,0.0,BP,44.720001220703125,44.900001525878906,43.84000015258789,44.130001068115234,35.70090103149414,9092900,93,61.0,,0.61,56.73,-1.80999755859375,-0.038749680883539805
169,2018-10-12,1,0.008246376811594203,-0.46772684752104765,BP,44.720001220703125,44.790000915527344,44.02999877929688,44.54999923706055,36.04067611694336,6977400,100,61.0,,0.61,61.0,-0.1100006103515625,-0.00244990215174401
170,2018-10-15,1,0.008246376811594203,0.0,BP,44.709999084472656,44.790000915527344,44.29999923706055,44.5,36.00022888183594,4539900,90,61.0,,0.61,54.9,0.0,0.0
171,2018-10-22,2,0.015492753623188405,0.8787346221441124,BP,43.54999923706055,43.68000030517578,43.09999847412109,43.13999938964844,34.89999008178711,6210500,85,61.0,,0.61,51.85,-1.1100006103515625,-0.02478233060197954
172,2018-10-23,3,0.02273913043478261,0.4677268475210479,BP,42.33000183105469,42.5099983215332,41.70000076293945,42.29999923706055,34.22043991088867,9198600,87,61.0,,0.61,53.07,-1.1700019836425781,-0.026785759511634866
173,2018-10-25,2,0.015492753623188405,-0.31867431485022313,BP,41.470001220703125,41.90999984741211,41.25,41.59000015258789,33.646053314208984,6769500,87,61.0,,0.61,53.07,-0.5999984741210938,-0.01411429070363357
174,2018-10-26,1,0.008246376811594203,-0.46772684752104765,BP,40.290000915527344,41.369998931884766,40.209999084472656,41.09999847412109,33.24964141845703,10034000,86,61.0,,0.61,52.46,-0.5400009155273438,-0.012884774934225796
175,2018-10-29,1,0.008246376811594203,0.0,BP,41.810001373291016,41.81999969482422,40.61000061035156,41.02999877929688,33.193016052246094,7054900,80,61.0,,0.61,48.8,0.4500007629394531,0.0108774661483646
176,2018-10-30,2,0.015492753623188405,0.8787346221441124,BP,42.0,42.290000915527344,41.540000915527344,42.209999084472656,34.14763641357422,9482400,98,61.0,,0.61,59.78,0.470001220703125,0.011238671069653261
177,2018-11-12,1,0.008246376811594203,-0.46772684752104765,BP,41.68000030517578,41.72999954223633,40.790000915527344,40.869998931884766,33.542083740234375,5847100,92,60.0,,0.6,55.2,-0.5600013732910156,-0.01324193334517998
178,2018-11-13,1,0.008246376811594203,0.0,BP,40.09999847412109,40.630001068115234,39.70000076293945,39.810001373291016,32.67214584350586,11043200,93,60.0,,0.6,55.8,-1.0999984741210938,-0.02635989662563376
179,2018-11-15,2,0.015492753623188405,0.8787346221441124,BP,40.16999816894531,41.18000030517578,39.9900016784668,41.15999984741211,33.78010177612305,7654100,96,60.0,,0.6,57.6,0.5499992370605469,0.013536776337723655
180,2018-11-16,1,0.008246376811594203,-0.46772684752104765,BP,40.970001220703125,41.15999984741211,40.54999923706055,40.84000015258789,33.51746368408203,6196300,80,60.0,,0.6,48.0,-0.020000457763671875,-0.000485683769195111
181,2018-11-20,1,0.008246376811594203,-0.46772684752104765,BP,40.58000183105469,40.59999847412109,39.86000061035156,40.09999847412109,32.9101448059082,8432500,84,60.0,,0.6,50.4,-0.5600013732910227,-0.013605475592008087
182,2018-11-21,2,0.015492753623188405,0.8787346221441124,BP,40.84000015258789,41.560001373291016,40.7400016784668,41.27000045776367,33.87036895751953,8278700,79,60.0,,0.6,47.4,0.960002899169929,0.023645392493840678
183,2018-11-27,1,0.008246376811594203,0.0,BP,40.16999816894531,40.45000076293945,40.04999923706055,40.31999969482422,33.0907096862793,5423600,75,60.0,,0.6,45.0,-1.1100006103515625,-0.026708387239489317
184,2018-11-29,1,0.008246376811594203,0.0,BP,40.68000030517578,40.88999938964844,40.31999969482422,40.47999954223633,33.22201156616211,8252100,89,60.0,,0.6,53.4,0.4399986267089844,0.010877592544129566
185,2018-12-04,1,0.008246376811594203,0.0,BP,41.34000015258789,41.470001220703125,40.880001068115234,40.95000076293945,33.60773849487305,6777200,79,61.0,,0.61,48.19,0.5800018310546875,0.014184442154858923
186,2018-12-20,2,0.015492753623188405,0.0,BP,37.81999969482422,38.09000015258789,36.970001220703125,37.2599983215332,30.5793514251709,9510000,84,61.0,,0.61,51.24,-3.3800010681152344,-0.0815047255515351
187,2018-12-21,1,0.008246376811594203,-0.46772684752104765,BP,37.20000076293945,37.97999954223633,37.119998931884766,37.66999816894531,30.91583824157715,11550400,77,61.0,,0.61,46.97,-0.1100006103515625,-0.002887913098212125
188,2018-12-26,2,0.015492753623188405,0.8787346221441124,BP,36.790000915527344,38.08000183105469,36.27999877929688,38.060001373291016,31.235912322998047,8461000,85,61.0,,0.61,51.85,0.10000228881835938,0.0026330250137878153
189,2019-01-02,1,0.008246376811594203,-0.46772684752104765,BP,37.470001220703125,38.7400016784668,37.40999984741211,38.59000015258789,31.670886993408203,5537100,76,64.0,,0.64,48.64,0.6599998474121094,0.01733192793267868
190,2019-01-04,3,0.02273913043478261,1.7574692442882252,BP,39.56999969482422,40.08000183105469,39.41999816894531,40.02999877929688,32.85269546508789,9336700,89,64.0,,0.64,56.96,1.3400001525878906,0.03458957394244799
191,2019-01-07,1,0.008246376811594203,0.0,BP,39.70000076293945,40.310001373291016,39.58000183105469,40.15999984741211,32.95938873291016,6114300,68,64.0,,0.64,43.52,0.22999954223632812,0.005738511270678703
192,2019-01-09,1,0.008246376811594203,0.0,BP,40.38999938964844,40.61000061035156,40.150001525878906,40.36000061035156,33.12353515625,6914500,100,64.0,,0.64,64.0,0.2999992370605469,0.00744230282411551
193,2019-01-22,1,0.008246376811594203,0.0,BP,40.09999847412109,40.2599983215332,39.90999984741211,40.08000183105469,32.893733978271484,6175200,78,64.0,,0.64,49.92,-0.3500022888183594,-0.008618623086874444
194,2019-01-25,1,0.008246376811594203,0.0,BP,40.38999938964844,40.40999984741211,40.08000183105469,40.11000061035156,32.91835403442383,5032100,82,64.0,,0.64,52.48,0.15000152587890625,0.0037258204702577125
195,2019-01-29,1,0.008246376811594203,0.0,BP,39.93999862670898,40.400001525878906,39.7400016784668,40.20000076293945,32.99222183227539,8915600,81,64.0,,0.64,51.84,-0.009998321533203125,-0.0002474219641415143
196,2019-01-31,1,0.008246376811594203,0.0,BP,41.25,41.66999816894531,40.959999084472656,41.119998931884766,33.74726104736328,7786000,90,64.0,,0.64,57.6,1.2699966430664062,0.031435559284642256
197,2019-02-01,5,0.03723188405797102,3.5149384885764503,BP,41.119998931884766,41.400001525878906,40.97999954223633,41.34000015258789,33.92781448364258,5731800,91,66.0,False,0.66,60.06,-0.26999664306640625,-0.006479401366223825
198,2019-02-04,14,0.10244927536231885,11.423550087873464,BP,41.18000030517578,41.40999984741211,40.86000061035156,41.38999938964844,33.96885681152344,8271800,77,66.0,,0.66,50.82,0.009998321533203125,0.0002415053421422897
199,2019-02-05,15,0.10969565217391304,0.07073136228603749,BP,42.68000030517578,42.88999938964844,42.52000045776367,42.81999969482422,35.142459869384766,11124300,100,66.0,,0.66,66.0,1.4799995422363281,0.035740148459064036
200,2019-02-06,11,0.08071014492753623,-0.26423569824283266,BP,43.36000061035156,43.40999984741211,43.040000915527344,43.040000915527344,35.32301330566406,9903900,96,66.0,,0.66,63.36,0.5200004577636719,0.012124049082853805
201,2019-02-08,1,0.008246376811594203,-0.897827258035554,BP,42.400001525878906,42.5,42.150001525878906,42.4900016784668,34.87163162231445,4970500,85,66.0,,0.66,56.1,-0.9099998474121094,-0.020962908330126595
202,2019-02-12,1,0.008246376811594203,0.0,BP,42.540000915527344,42.63999938964844,42.33000183105469,42.41999816894531,34.814178466796875,5027500,80,66.0,,0.66,52.8,0.1399993896484375,0.003294103285845562
203,2019-02-19,2,0.015492753623188405,0.8787346221441124,BP,41.88999938964844,42.4900016784668,41.88999938964844,42.380001068115234,35.29034423828125,4014000,83,66.0,,0.66,54.78,-0.14999771118164062,-0.0035177700123995015
204,2019-02-21,1,0.008246376811594203,-0.46772684752104765,BP,42.2400016784668,42.41999816894531,42.13999938964844,42.290000915527344,35.21540451049805,4241800,82,66.0,,0.66,54.120000000000005,-0.07000350952148438,-0.0016475289893189693
205,2019-02-22,1,0.008246376811594203,0.0,BP,42.380001068115234,42.540000915527344,42.209999084472656,42.459999084472656,35.356956481933594,5143900,79,66.0,,0.66,52.14,0.12000274658203125,0.0028289191834496297
206,2019-03-01,1,0.008246376811594203,0.0,BP,42.63999938964844,42.77999877929688,42.38999938964844,42.58000183105469,35.456886291503906,4721600,91,66.0,False,0.66,60.06,0.23999786376953836,0.005641698603770839
207,2019-03-05,2,0.015492753623188405,0.8787346221441124,BP,42.619998931884766,42.7599983215332,42.58000183105469,42.7400016784668,35.59012222290039,3337400,93,66.0,,0.66,61.38,-0.02000045776367898,-0.00046751889514684564
208,2019-03-11,1,0.008246376811594203,-0.46772684752104765,BP,42.18000030517578,42.400001525878906,42.18000030517578,42.33000183105469,35.248714447021484,5621600,91,66.0,,0.66,60.06,-0.3599967956542969,-0.008419008647926218
209,2019-03-12,1,0.008246376811594203,0.0,BP,42.130001068115234,42.61000061035156,42.130001068115234,42.459999084472656,35.356956481933594,4624700,90,66.0,,0.66,59.400000000000006,0.20999908447265625,0.004952808417812982
210,2019-03-18,1,0.008246376811594203,0.0,BP,43.91999816894531,44.310001373291016,43.91999816894531,44.2400016784668,36.83918380737305,4804600,97,66.0,,0.66,64.02,1.7000007629394531,0.03989675518865066
211,2019-03-19,2,0.015492753623188405,0.8787346221441124,BP,44.88999938964844,44.970001220703125,44.380001068115234,44.470001220703125,37.03071212768555,6931900,99,66.0,,0.66,65.34,0.6599998474121094,0.014895053643801948
212,2019-03-21,1,0.008246376811594203,-0.46772684752104765,BP,44.54999923706055,44.66999816894531,44.310001373291016,44.52999877929688,37.0806770324707,3949800,96,66.0,,0.66,63.36,-0.3000030517578125,-0.006671181757044287
213,2019-03-22,1,0.008246376811594203,0.0,BP,44.20000076293945,44.25,43.68999862670898,43.95000076293945,36.59770584106445,6333500,85,66.0,,0.66,56.1,-0.4199981689453125,-0.009402242806387573
214,2019-04-01,1,0.008246376811594203,0.0,BP,44.2599983215332,44.2599983215332,44.06999969482422,44.09000015258789,36.71427917480469,4953500,78,67.0,False,0.67,52.260000000000005,0.009998321533203125,0.0002259507691120266
215,2019-04-02,1,0.008246376811594203,0.0,BP,44.2599983215332,44.470001220703125,44.09999847412109,44.22999954223633,36.83085632324219,6284100,99,67.0,,0.67,66.33,0.21000289916992188,0.004744756148527651
216,2019-04-08,4,0.029985507246376813,2.6362038664323375,BP,44.93000030517578,45.380001068115234,44.90999984741211,45.22999954223633,37.66357803344727,6982000,98,67.0,,0.67,65.66000000000001,0.9099998474121094,0.020463229647685655
217,2019-04-10,1,0.008246376811594203,-0.7249879168680522,BP,45.119998931884766,45.34999847412109,45.0,45.040000915527344,37.50535202026367,4094700,88,67.0,,0.67,58.96,-0.03000259399414773,-0.0006611413241068842
218,2019-04-15,1,0.008246376811594203,0.0,BP,44.880001068115234,44.90999984741211,44.58000183105469,44.66999816894531,37.19725036621094,3279700,92,67.0,,0.67,61.64,-0.43999862670897727,-0.009702285369647012
219,2019-04-18,1,0.008246376811594203,0.0,BP,44.61000061035156,44.650001525878906,44.220001220703125,44.38999938964844,36.96409606933594,3682200,85,67.0,,0.67,56.95,-0.2599983215332031,-0.005789319136419113
220,2019-04-22,2,0.015492753623188405,0.8787346221441124,BP,44.7400016784668,45.150001525878906,44.70000076293945,45.040000915527344,37.50535202026367,3976800,95,67.0,,0.67,63.650000000000006,0.5,0.01119820790398407
221,2019-04-24,1,0.008246376811594203,-0.46772684752104765,BP,44.68999862670898,44.68999862670898,44.06999969482422,44.130001068115234,36.74759292602539,5989300,96,67.0,,0.67,64.32000000000001,-0.460002899169929,-0.010188325218688288
222,2019-04-29,2,0.015492753623188405,0.8787346221441124,BP,42.810001373291016,43.27999877929688,42.72999954223633,43.02000045776367,35.82327651977539,6568100,100,67.0,,0.67,67.0,-1.4099998474120952,-0.031550680034467704
223,2019-04-30,10,0.07346376811594203,3.741814780168382,BP,43.91999816894531,44.0,43.630001068115234,43.72999954223633,36.41450119018555,6577700,100,67.0,,0.67,67.0,0.7200012207031179,0.016635888193405668
224,2019-05-02,5,0.03723188405797102,-0.49319392385085814,BP,43.04999923706055,43.060001373291016,42.560001373291016,42.630001068115234,35.49851989746094,5279300,90,64.0,,0.64,57.6,-0.9399986267089844,-0.021363605152476928
225,2019-05-03,2,0.015492753623188405,-0.5838847800700662,BP,43.27999877929688,43.310001373291016,43.04999923706055,43.08000183105469,35.87324523925781,3903600,92,64.0,,0.64,58.88,0.25,0.005805852113954346
226,2019-05-07,1,0.008246376811594203,0.0,BP,42.27999877929688,42.31999969482422,41.7599983215332,42.220001220703125,35.1571044921875,7572200,87,64.0,,0.64,55.68,-0.9900016784667969,-0.022858500278813754
227,2019-05-09,1,0.008246376811594203,0.0,BP,41.18999862670898,41.68000030517578,41.18000030517578,41.650001525878906,35.194393157958984,6369800,93,64.0,,0.64,59.52,-0.6399993896484375,-0.015122859032692948
228,2019-05-10,1,0.008246376811594203,0.0,BP,41.380001068115234,41.619998931884766,41.18999862670898,41.5,35.0676383972168,4858800,90,64.0,,0.64,57.6,-0.060001373291015625,-0.0014395722853093318
229,2019-05-21,1,0.008246376811594203,0.0,BP,42.86000061035156,43.0,42.75,42.75,36.1239013671875,3397200,94,64.0,,0.64,60.16,1.3800010681152344,0.03315716250674927
230,2019-05-29,2,0.015492753623188405,0.0,BP,41.02999877929688,41.31999969482422,40.84000015258789,41.27000045776367,34.873294830322266,4202700,93,64.0,,0.64,59.52,-1.6800003051757812,-0.03906977453897165
231,2019-06-10,1,0.008246376811594203,-0.46772684752104765,BP,42.150001525878906,42.34000015258789,41.9900016784668,42.08000183105469,35.55774688720703,3685700,85,64.0,,0.64,54.4,1.0200004577636719,0.024685393642232656
232,2019-06-18,3,0.02273913043478261,1.7574692442882252,BP,40.93000030517578,41.27999877929688,40.869998931884766,41.08000183105469,34.712745666503906,4092000,86,64.0,,0.64,55.04,-1.0600013732910085,-0.025035459836346252
233,2019-06-20,1,0.008246376811594203,-0.6373486297004461,BP,41.86000061035156,42.15999984741211,41.70000076293945,41.810001373291016,35.32959747314453,9004600,100,64.0,,0.64,64.0,0.8800010681152273,0.02131785596264546
234,2019-06-25,1,0.008246376811594203,0.0,BP,42.25,42.25,41.83000183105469,41.86000061035156,35.371849060058594,2949500,94,64.0,,0.64,60.16,0.09000015258789062,0.0021347284846684467
235,2019-06-27,1,0.008246376811594203,0.0,BP,42.08000183105469,42.13999938964844,41.59999847412109,41.619998931884766,35.169044494628906,4042800,93,64.0,,0.64,59.52,-0.1100006103515625,-0.002603564742048814
236,2019-07-08,1,0.008246376811594203,0.0,BP,40.97999954223633,41.18999862670898,40.880001068115234,41.08000183105469,34.712745666503906,4240600,71,70.0,,0.7,49.7,-0.9500007629394602,-0.02254391971284231
237,2019-07-10,1,0.008246376811594203,0.0,BP,41.0099983215332,41.27000045776367,40.91999816894531,41.220001220703125,34.8310432434082,5180300,78,70.0,,0.7,54.6,0.0800018310546946,0.0019422635038113256
238,2019-07-11,3,0.02273913043478261,1.7574692442882252,BP,41.43000030517578,41.470001220703125,41.09000015258789,41.27999877929688,34.881744384765625,3295200,81,70.0,,0.7,56.7,0.20000076293945312,0.004846153639957773
239,2019-07-15,1,0.008246376811594203,-0.7785130400934216,BP,41.04999923706055,41.08000183105469,40.619998931884766,40.68999862670898,34.38318634033203,5938300,75,70.0,,0.7,52.5,-0.3899993896484375,-0.009404373720002135
240,2019-07-18,1,0.008246376811594203,0.0,BP,39.0,39.16999816894531,38.65999984741211,38.84000015258789,32.8199348449707,13233100,75,70.0,,0.7,52.5,-1.910003662109375,-0.04649473166930329
241,2019-07-19,3,0.02273913043478261,1.7574692442882252,BP,39.040000915527344,39.2599983215332,38.93999862670898,39.22999954223633,33.14948654174805,8615200,78,70.0,,0.7,54.6,0.09000015258789062,0.002297680796402135
242,2019-07-23,2,0.015492753623188405,-0.31867431485022313,BP,39.790000915527344,39.810001373291016,39.43999862670898,39.470001220703125,33.352291107177734,6733500,80,70.0,,0.7,56.0,0.5500030517578125,0.014009247969227534
243,2019-07-30,3,0.02273913043478261,1.7574692442882252,BP,39.72999954223633,40.220001220703125,39.630001068115234,39.9900016784668,33.79168701171875,8391900,100,70.0,,0.7,70.0,0.4099998474121094,0.010298915681203225
244,2019-08-02,1,0.008246376811594203,-0.6373486297004461,BP,38.650001525878906,38.84000015258789,38.119998931884766,38.47999954223633,32.51573181152344,9597600,94,73.0,,0.73,68.62,-1.3800010681152344,-0.03431131343190719
245,2019-08-05,6,0.04447826086956522,4.393673110720562,BP,37.47999954223633,37.77999877929688,37.34999847412109,37.65999984741211,31.822830200195312,11955100,86,73.0,,0.73,62.78,-1.0600013732910085,-0.027291487361654432
246,2019-08-07,2,0.015492753623188405,-0.6516780710329098,BP,37.060001373291016,37.619998931884766,36.880001068115234,37.54999923706055,31.72987937927246,9865100,90,73.0,,0.73,65.7,-0.15999984741211648,-0.004235041095337344
247,2019-08-08,2,0.015492753623188405,0.0,BP,36.81999969482422,37.20000076293945,36.70000076293945,37.18000030517578,31.94034767150879,10513300,100,73.0,,0.73,73.0,-0.4199981689453125,-0.0111642259667728
248,2019-08-09,1,0.008246376811594203,-0.46772684752104765,BP,36.93000030517578,37.11000061035156,36.75,36.810001373291016,31.62249565124512,7630600,92,73.0,,0.73,67.16,-0.09000015258789062,-0.0024193588909157127
249,2019-08-14,2,0.015492753623188405,0.8787346221441124,BP,36.41999816894531,36.52999877929688,36.150001525878906,36.2599983215332,31.15000534057617,10802700,87,73.0,,0.73,63.51,-0.5800018310546804,-0.01562925953962102
250,2019-08-15,2,0.015492753623188405,0.0,BP,35.91999816894531,36.09000015258789,35.72999954223633,36.04999923706055,30.9695987701416,8901300,80,73.0,,0.73,58.4,-0.4399986267089915,-0.01204485741615624
251,2019-08-19,2,0.015492753623188405,0.8787346221441124,BP,36.72999954223633,36.95000076293945,36.619998931884766,36.84999847412109,31.6568603515625,6058700,84,73.0,,0.73,61.32,0.8600006103515625,0.023829332411069437
252,2019-08-20,2,0.015492753623188405,0.0,BP,36.47999954223633,36.54999923706055,36.310001373291016,36.45000076293945,31.3132266998291,4826200,86,73.0,,0.73,62.78,-0.40000152587890625,-0.010825480855743419
253,2019-08-21,2,0.015492753623188405,0.0,BP,36.81999969482422,36.91999816894531,36.560001373291016,36.75,31.57095718383789,5033800,82,73.0,,0.73,59.86,0.3699989318847656,0.010123090002956747
254,2019-08-22,1,0.008246376811594203,-0.46772684752104765,BP,36.70000076293945,36.77999877929688,36.470001220703125,36.52000045776367,31.373369216918945,4551800,87,73.0,,0.73,63.51,-0.1399993896484304,-0.0037919663215527644
255,2019-08-26,1,0.008246376811594203,0.0,BP,36.540000915527344,36.560001373291016,36.25,36.29999923706055,31.18436622619629,5171900,80,73.0,,0.73,58.4,-0.21999740600586648,-0.005981441362355344
256,2019-08-27,4,0.029985507246376813,2.6362038664323375,BP,36.650001525878906,36.68000030517578,36.220001220703125,36.59999847412109,31.442089080810547,6306700,90,73.0,,0.73,65.7,0.11999893188476562,0.0032822463724639928
